Institution,Gender,Height_inches,On_Campus,Total_Credits,Expected_Grade,Course_Confidence,Course_Conf_Value,Like_Math,Like_Math_Value,Optimistic,Optimistic_Value,Smartphone_Type,Number_Siblings,Access_to_Car,Commute_Distance_Miles,Getting_Ready_Minutes,Number_Pets,TV_Hours,Weekly_Work_Hours,Number_Countries,Number_US_States,Tattoos,Number_Piercings,Number_Social_Media,Number_Extra_Curric,Highschool_GPA,Smoker,Legal_Drink_Age,Awards
U3,Female,59,No,10,A,Neither confident nor not confident,3,Strongly disagree,1,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",13,120,1,2,0,5,5,No,2,2,2,3,No,30,Olympic Gold Medal
U1,Female,65,Yes,16,B,Somewhat confident,4,Strongly disagree,1,Somewhat disagree,2,Apple,1,"No, I do not regularly have a car to drive.",27,30,0,10,0,8,12,Yes,2,4,4,3.65,No,18,Nobel Prize
U3,Male,,No,13,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Android,,"Yes, I regularly have a car to drive.",12.5,30,0,3,20,3,7,No,4,5,2,3.75,No,18,Olympic Gold Medal
U1,Female,67,Yes,19,B,Somewhat confident,4,Somewhat agree,4,Somewhat disagree,2,Apple,3,"No, I do not regularly have a car to drive.",0,90,1,12,10,1,20,No,4,5,1,3.69,No,21,Olympic Gold Medal
U6,Male,71,No,15,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0.2,30,0,15,0,2,27,Yes,0,5,1,2.8,No,19,Nobel Prize
U3,Male,5.7,No,14,A,Very confident,5,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,5,"Yes, I regularly have a car to drive.",15,15,0,10,60,4,3,No,0,3,2,3.5,No,21,Academy Award
U1,Male,73,Yes,16,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",0,60,1,3,0,2,15,No,0,4,3,4,No,18,Nobel Prize
U1,Female,60,Yes,16,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",5,20,1,5,9,9,20,No,2,3,5,4.25,No,18,Academy Award
U1,Female,69,Yes,15,B,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",0.5,20,2,10,2,2,18,No,4,3,2,3.2,No,20,Olympic Gold Medal
U1,Male,77,No,12,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",10,15,3,15,16,4,30,No,0,3,3,3.7,No,20,Nobel Prize
U1,Male,71,No,15,B,Very confident,5,Somewhat agree,4,Somewhat disagree,2,Android,2,"Yes, I regularly have a car to drive.",1,60,0,40,30,10,30,Yes,2,3,3,3.4,Yes,18,Nobel Prize
U6,Female,63,No,16,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat disagree,2,Apple,1,"No, I do not regularly have a car to drive.",0.1,60,0,10,10,3,3,No,2,6,4,3.4,No,19,Academy Award
U6,Female,65,No,19.5,A,Very confident,5,Strongly agree,5,Somewhat disagree,2,Apple,4,"Yes, I regularly have a car to drive.",0.5,30,0,0,6,1,13,Yes,4,7,3,3.25,No,18,Olympic Gold Medal
U6,Male,70,No,12,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",3,15,1,10,0,1,5,No,0,3,0,2.5,No,18,Olympic Gold Medal
U1,Female,63,Yes,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",2,30,1,5,30,1,3,Yes,2,2,0,3.5,No,21,Academy Award
U1,Female,64,No,12,B,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",18,90,0,3,0,3,6,No,2,4,0,3.8,No,18,Nobel Prize
U6,Female,64,No,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",2,50,0,8,20,10,13,No,6,4,2,3,No,20,Academy Award
U1,Female,68,No,15,A,Somewhat not confident,2,Strongly disagree,1,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",9,45,0,14,6,6,13,No,2,4,3,3.62,No,25,Nobel Prize
U6,Female,63,No,16,A,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",1,45,1,7,0,2,12,Yes,1,4,1,3.4,No,21,Nobel Prize
U6,Male,63,No,16,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,2,"Yes, I regularly have a car to drive.",0,20,1,10,0,1,12,No,0,6,1,3.51,No,18,Nobel Prize
U6,Male,68,No,13,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,3,"Yes, I regularly have a car to drive.",2,20,0,12,40,1,8,Yes,0,3,0,4.1,No,21,Nobel Prize
U6,Male,73,Yes,16,B,Neither confident nor not confident,3,Somewhat agree,4,Somewhat agree,4,Apple,4,"No, I do not regularly have a car to drive.",0,20,0,5,0,1,12,No,0,4,1,2.9,No,20,Olympic Gold Medal
U6,Female,69,Yes,15,B,Somewhat confident,4,Strongly agree,5,,#N/A,Apple,4,"Yes, I regularly have a car to drive.",0,20,2,5,0,1,7,Yes,2,5,2,3.85,No,21,Olympic Gold Medal
U6,Male,70,No,16,B,Neither confident nor not confident,3,Somewhat disagree,2,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",0,30,2,21,0,3,12,No,0,4,1,2.9,No,21,Olympic Gold Medal
U6,Female,61,No,18,B,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0.5,45,1,7,0,1,16,No,3,4,0,3.54,No,20,Academy Award
U6,Female,63,Yes,16,B,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Other,3,"Yes, I regularly have a car to drive.",0,10,3,10,0,1,7,No,2,1,1,3.5,No,21,Nobel Prize
U6,Male,69,No,12,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",10,45,2,15,24,2,35,No,0,6,0,3.4,No,18,Olympic Gold Medal
U6,Female,59,Yes,16,B,Somewhat not confident,2,Strongly disagree,1,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",2,120,0,3,0,1,15,Yes,8,7,1,3,No,18,Nobel Prize
U6,Male,72,Yes,14,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,3,"No, I do not regularly have a car to drive.",0,15,0,4,0,1,5,No,0,2,1,2.4,No,18,Olympic Gold Medal
U6,Male,67,Yes,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",3,15,1,6,0,1,2,No,0,2,2,3.5,No,21,Olympic Gold Medal
U6,Female,63,No,16,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"Yes, I regularly have a car to drive.",23,120,1,2,30,2,11,No,9,4,0,2.54,No,18,Academy Award
U6,Female,59,No,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0.5,60,3,0,15,1,10,No,2,4,5,4.33,No,21,Nobel Prize
U6,Female,63,Yes,14,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,3,"No, I do not regularly have a car to drive.",0,90,0,3,0,2,1,Yes,3,6,2,3.4,No,21,Olympic Gold Medal
U6,Male,67,Yes,16,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,5,"Yes, I regularly have a car to drive.",0,30,1,4,12,5,20,No,0,6,2,2.9,No,18,Nobel Prize
U6,Female,63,Yes,17,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0,30,4,3,0,1,15,No,2,4,2,3.9,No,21,Olympic Gold Medal
U6,Female,64,No,17,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,0,"No, I do not regularly have a car to drive.",0.2,45,0,20,0,6,8,Yes,5,5,0,3.8,No,18,Nobel Prize
U6,Female,64,Yes,14,B,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,0,"Yes, I regularly have a car to drive.",0,30,1,3,0,1,10,No,2,7,0,3.4,No,18,Nobel Prize
U6,Female,,No,13,A,Very confident,5,Somewhat disagree,2,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",7,90,5,3,20,1,40,No,1,6,0,3.9,No,21,Nobel Prize
U6,Female,63,Yes,15,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,3,"No, I do not regularly have a car to drive.",0,15,3,3,0,3,10,No,2,4,0,3.1,No,21,Academy Award
U6,Female,62,No,16,B,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,2,"No, I do not regularly have a car to drive.",0.1,30,0,6,0,1,7,Yes,0,6,1,3.33,No,21,Nobel Prize
U6,Male,69.5,Yes,16,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",168,60,1,10,0,5,18,Yes,3,4,1,2.67,No,19,Nobel Prize
U6,Male,68,No,17,A,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,5,"No, I do not regularly have a car to drive.",0,45,0,7,0,5,8,No,0,4,2,2.52,No,18,Olympic Gold Medal
U6,Male,76,Yes,17,B,Somewhat not confident,2,Strongly disagree,1,Neither agree nor disagree,3,Apple,2,"No, I do not regularly have a car to drive.",168,20,0,15,19,3,11,No,0,2,2,3.33,No,21,Olympic Gold Medal
U6,Female,60,No,15,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,3,"Yes, I regularly have a car to drive.",1,90,0,3,12,1,15,No,2,5,0,4,No,18,Olympic Gold Medal
U6,Female,65,No,15,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,6,"Yes, I regularly have a car to drive.",10,90,2,2,20,3,30,Yes,6,4,0,4,No,18,Olympic Gold Medal
U1,Female,63,No,14,B,Somewhat confident,4,Strongly disagree,1,Neither agree nor disagree,3,Apple,1,"No, I do not regularly have a car to drive.",16,60,0,30,28,2,14,Yes,9,3,2,2.8,No,18,Nobel Prize
U1,Male,69,No,13,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Apple,3,"No, I do not regularly have a car to drive.",4,30,1,10,35,2,5,No,0,3,1,3.4,Yes,21,Olympic Gold Medal
U1,Male,73,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,3,"Yes, I regularly have a car to drive.",0,60,1,21,0,14,26,No,0,4,2,4.12,No,18,Academy Award
U1,Female,60,No,9,B,Somewhat confident,4,Strongly disagree,1,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",30,60,1,15,25,5,10,No,6,5,2,3.15,No,18,Academy Award
U1,Female,51,No,15,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",0,30,1,5,30,9,15,No,1,4,0,3.3,No,18,Nobel Prize
U1,Female,66,Yes,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat disagree,2,Apple,3,"Yes, I regularly have a car to drive.",0,20,2,1,15,7,9,No,2,6,3,4.05,No,18,Academy Award
U1,Male,510,No,18,A,Very confident,5,Somewhat agree,4,Somewhat disagree,2,Android,0,"Yes, I regularly have a car to drive.",20,45,1,14,0,4,9,No,0,4,4,3.33,No,18,Nobel Prize
U1,Female,63,No,12,B,Very confident,5,Strongly disagree,1,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",10,30,0,5,50,2,3,Yes,12,3,0,3.5,No,21,Nobel Prize
U1,Female,61,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Android,3,"No, I do not regularly have a car to drive.",30,30,0,1,0,3,4,No,2,3,2,3.87,No,21,Nobel Prize
U1,Female,63,No,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,5,"Yes, I regularly have a car to drive.",30,45,3,10,20,5,11,No,0,3,2,3.6,No,18,Academy Award
U1,Male,67,Yes,16,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,15,0,10,25,6,10,No,0,6,5,3.9,No,18,Academy Award
U1,Male,67,No,13,A,Very confident,5,Somewhat agree,4,Neither agree nor disagree,3,Android,4,"Yes, I regularly have a car to drive.",1.5,45,0,0,0,1,15,Yes,0,4,0,2.8,No,21,Nobel Prize
U1,Male,72,No,12,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,0,"No, I do not regularly have a car to drive.",0.5,30,1,10,5,9,35,No,0,5,1,3.7,Yes,18,Olympic Gold Medal
U1,Female,65,No,17,A,Somewhat confident,4,Somewhat disagree,2,Neither agree nor disagree,3,Android,4,"Yes, I regularly have a car to drive.",27,60,2,6,13,1,8,No,1,2,1,3.25,No,18,Academy Award
U1,Male,69,No,15,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",1,30,0,12,12,3,10,No,0,7,0,3.5,No,18,Olympic Gold Medal
U1,Female,63,Yes,16,A,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",0,30,0,0,0,7,11,No,4,7,1,3.7,No,21,Academy Award
U1,Female,67,Yes,16,A,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",27,30,0,9,20,5,7,No,4,5,0,4,No,18,Olympic Gold Medal
U1,Female,65,No,11,B,Neither confident nor not confident,3,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",34,30,3,6,7,2,7,Yes,3,6,5,2.76,No,18,Olympic Gold Medal
U1,Female,65,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,3,"No, I do not regularly have a car to drive.",1,30,0,2,10,6,2,No,2,3,0,4,No,21,Nobel Prize
U4,Male,956,No,6,B,Somewhat confident,4,Strongly disagree,1,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",20,5,1,15,60,1,25,No,0,5,3,3,Yes,21,Nobel Prize
U1,Male,70,Yes,15,A,Somewhat confident,4,Somewhat disagree,2,Strongly disagree,1,Apple,2,"No, I do not regularly have a car to drive.",1,40,0,8,3,3,9,No,0,4,2,4,No,18,Nobel Prize
U1,Male,71,No,17,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",0.5,30,0,5,20,1,10,Yes,2,4,0,4.2,No,21,Nobel Prize
U1,Male,69,Yes,16,B,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",1,30,2,10,0,2,10,Yes,0,2,1,3.67,No,18,Nobel Prize
U1,Female,65,No,18,B,Neither confident nor not confident,3,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"No, I do not regularly have a car to drive.",0.7,30,0,4,10,6,7,Yes,3,3,1,,No,18,Olympic Gold Medal
U1,Male,69,No,15,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0.5,45,3,10,20,4,20,No,0,7,2,3.5,Yes,20,Nobel Prize
U1,Female,68,No,12,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,7,"Yes, I regularly have a car to drive.",0.1,90,1,3,15,14,36,Yes,3,9,1,3.45,No,18,Nobel Prize
U1,Female,67,Yes,17,Other,Somewhat not confident,2,Somewhat agree,4,Neither agree nor disagree,3,Apple,2,"No, I do not regularly have a car to drive.",0,35,2,1.5,0,5,10,No,2,3,4,4.26,No,18,Academy Award
U1,Male,65,Yes,13,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,3,"Yes, I regularly have a car to drive.",0,45,0,10,32,1,5,No,0,4,0,3.6,No,18,Nobel Prize
U1,Female,65,No,16,A,Very confident,5,Neither agree nor disagree,3,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",1,45,0,2,0,2,5,No,2,6,1,3.9,No,18,Academy Award
U1,Female,65,No,15,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Android,1,"No, I do not regularly have a car to drive.",10,30,1,4,10,2,24,No,0,3,4,3.35,No,18,Nobel Prize
U4,Female,66,No,14,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Android,4,"Yes, I regularly have a car to drive.",14,90,0,2,28,1,13,No,2,1,0,3.98,No,25,Nobel Prize
U1,Male,70,No,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Android,1,"No, I do not regularly have a car to drive.",1,40,2,12,0,5,12,No,0,6,1,3.4,No,18,Olympic Gold Medal
U1,Female,69,Yes,13,A,Very confident,5,Somewhat disagree,2,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",5,25,2,20,5,3,15,No,1,6,4,3.95,No,21,Olympic Gold Medal
U1,Female,65.5,No,12,B,Somewhat confident,4,Strongly disagree,1,Strongly agree,5,Android,2,"Yes, I regularly have a car to drive.",2,30,0,3,30,10,18,Yes,5,5,1,3.45,No,18,Nobel Prize
U1,Female,66,Yes,16,A,Very confident,5,Somewhat disagree,2,Somewhat disagree,2,Apple,3,"No, I do not regularly have a car to drive.",0,45,0,2,15,5,12,No,5,5,2,3.85,No,18,Nobel Prize
U1,Male,72,No,15,B,Somewhat confident,4,Strongly disagree,1,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",10,25,0,25,35,2,6,No,2,4,1,2.8,No,21,Nobel Prize
U1,Female,68,No,12,B,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,7,"Yes, I regularly have a car to drive.",0.5,90,1,3,15,14,36,Yes,3,9,2,3.45,No,18,Nobel Prize
U1,Male,67,No,13,B,Somewhat confident,4,Strongly agree,5,Strongly agree,5,Android,2,"No, I do not regularly have a car to drive.",0.5,7,6,14,0,4,19,No,0,4,1,3.4,No,18,Nobel Prize
U1,Male,67,Yes,16,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Android,3,"Yes, I regularly have a car to drive.",0,20,0,4,0,8,16,No,0,4,0,4.25,No,18,Nobel Prize
U1,Male,72,Yes,16,A,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,5,"Yes, I regularly have a car to drive.",0,20,2,7,30,4,10,No,2,3,2,3.8,No,18,Olympic Gold Medal
U1,Female,63,No,16,A,Neither confident nor not confident,3,Somewhat agree,4,Neither agree nor disagree,3,Apple,6,"Yes, I regularly have a car to drive.",1,15,2,10,20,2,10,Yes,2,3,1,3,No,18,Olympic Gold Medal
U1,Male,70,Yes,17,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",0.5,30,1,5,0,5,30,No,1,3,1,4.6,Yes,16,Academy Award
U1,Female,70,Yes,15,A,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",,7,1,10,0,4,9,No,0,4,2,3.38,No,18,Nobel Prize
U1,Female,52.4,Yes,14,A,Somewhat confident,4,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",0.6,15,1,4,0,2,0,No,3,6,2,4,No,18,Nobel Prize
U1,Male,65,Yes,16,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Android,1,"Yes, I regularly have a car to drive.",0,30,1,3,0,1,10,No,0,3,5,4.22,No,18,Academy Award
U1,Female,63,No,15,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",33,30,2,7,0,4,15,No,3,4,1,3.5,No,18,Nobel Prize
U1,Male,72,No,15,B,Very confident,5,Somewhat agree,4,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",0.5,25,1,15,0,8,25,Yes,0,5,1,3,Yes,19,Olympic Gold Medal
U1,Male,72,Yes,20,B,Neither confident nor not confident,3,Strongly disagree,1,Somewhat agree,4,Apple,2,"No, I do not regularly have a car to drive.",30,20,1,8,0,2,14,No,0,4,4,3.43,No,19,Olympic Gold Medal
U1,Male,172,No,12,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",20,25,0,10,8,4,8,No,0,5,2,3.14,No,21,Olympic Gold Medal
U1,Male,68,No,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",1.5,45,1,2,15,5,15,No,0,4,3,3.34,No,18,Olympic Gold Medal
U1,Female,62,Yes,17,A,Very confident,5,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",30,15,0,10,0,3,17,No,7,5,3,3.6,No,18,Olympic Gold Medal
U1,Female,60,Yes,16,B,Somewhat confident,4,Strongly disagree,1,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",0,75,0,8,12,5,5,No,5,3,3,3,No,18,Nobel Prize
U1,Female,66,No,15,B,Neither confident nor not confident,3,Strongly disagree,1,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",30,20,0,4,0,2,8,No,2,6,0,3.14,No,18,Academy Award
U1,Female,65,Yes,15,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",0,30,3,5,0,3,17,No,6,5,0,4.57,No,20,Nobel Prize
U1,Male,71,No,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,4,"Yes, I regularly have a car to drive.",30,15,1,10,0,10,8,No,0,4,0,3,No,19,Nobel Prize
U1,Female,63,Yes,16,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",10,120,0,20,0,1,20,No,3,6,5,3.71,No,21,Nobel Prize
U1,Female,64,Yes,15,B,Neither confident nor not confident,3,Somewhat agree,4,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0,20,1,4,0,2,7,No,2,5,1,4.26,No,18,Olympic Gold Medal
U1,Female,63,No,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",1,60,0,7,0,5,4,No,0,5,0,3.7,No,18,Nobel Prize
U1,Female,66,No,17,B,Very not confident,1,Strongly disagree,1,Somewhat disagree,2,Apple,1,"Yes, I regularly have a car to drive.",2,45,0,1,0,1,15,No,6,4,2,3.6,No,21,Nobel Prize
U1,Female,66,Yes,16,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Android,6,"No, I do not regularly have a car to drive.",1.5,45,0,1.5,0,5,11,No,6,1,3,5.38,No,21,Nobel Prize
U1,Male,70,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,4,"Yes, I regularly have a car to drive.",0,25,1,25,15,0,10,Yes,2,3,2,2.9,No,21,Nobel Prize
U1,Female,62,No,15,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,60,2,10,10,3,15,Yes,5,4,0,3.35,No,18,Nobel Prize
U1,Male,70,No,15,A,Very confident,5,Strongly agree,5,Strongly agree,5,Apple,2,"No, I do not regularly have a car to drive.",2,10,2,4,5,5,20,No,0,3,3,3.5,No,18,Nobel Prize
U1,Female,62.5,Yes,12,B,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",3,20,1,3,0,2,13,No,9,6,2,4.19,No,18,Academy Award
U1,Male,68,No,17,A,Very confident,5,Strongly agree,5,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",2,45,4,8,10,2,15,Yes,0,4,2,3.78,No,18,Olympic Gold Medal
U1,Female,67,No,15,A,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,1,"Yes, I regularly have a car to drive.",0.1,30,1,3,30,1,15,Yes,6,4,2,3.67,No,19,Nobel Prize
U1,Female,70,Yes,13,A,Somewhat confident,4,Somewhat disagree,2,Strongly agree,5,Apple,6,"No, I do not regularly have a car to drive.",16,45,7,6,0,2,30,No,2,7,5,4,No,21,Nobel Prize
U1,Female,60,Yes,16,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",,30,2,10,9,0,20,Yes,1,4,3,3.4,No,18,Olympic Gold Medal
U1,Female,62,No,14,A,Neither confident nor not confident,3,Somewhat disagree,2,Somewhat agree,4,Apple,4,"No, I do not regularly have a car to drive.",1,45,0,3,12,3,8,No,8,6,3,3.8,No,18,Nobel Prize
U1,Female,62,Yes,16,B,Somewhat confident,4,Neither agree nor disagree,3,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",2,15,2,2,0,4,15,No,0,6,3,4.2,No,18,Nobel Prize
U1,Female,67,No,18,B,Somewhat not confident,2,Strongly disagree,1,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",1,15,2,15,25,12,23,Yes,4,3,2,3.2,No,18,Olympic Gold Medal
U1,Female,60,Yes,16,B,Somewhat confident,4,Somewhat agree,4,Somewhat agree,4,Apple,2,"Yes, I regularly have a car to drive.",3,30,3,10,0,11,6,No,4,6,3,4,No,18,Nobel Prize
U1,Female,64,No,15,A,Very confident,5,Somewhat agree,4,Strongly agree,5,Apple,2,"Yes, I regularly have a car to drive.",1,30,1,10,0,1,10,Yes,5,4,1,3.75,No,18,Olympic Gold Medal
U1,Male,67,Yes,15,A,Somewhat confident,4,Somewhat agree,4,Neither agree nor disagree,3,Apple,1,"Yes, I regularly have a car to drive.",50,40,0,42,0,2,4,No,0,3,2,3.93,No,20,Academy Award
U1,Male,71,No,13,B,Very confident,5,Neither agree nor disagree,3,Strongly agree,5,Apple,4,"No, I do not regularly have a car to drive.",1,30,0,14,0,4,12,No,0,8,2,3.9,No,18,Academy Award
U1,Male,74,No,15,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,3,"Yes, I regularly have a car to drive.",2,60,2,4,16,1,11,No,0,3,2,3.3,No,20,Olympic Gold Medal
U1,Female,65,Yes,15,A,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,4,"No, I do not regularly have a car to drive.",0,45,1,4,10,3,7,No,5,4,2,3.7,No,20,Nobel Prize
U1,Female,63,Yes,17,C,Neither confident nor not confident,3,Strongly disagree,1,Somewhat agree,4,Apple,1,"No, I do not regularly have a car to drive.",,25,2,3,0,6,8,No,8,3,0,3.56,No,21,Nobel Prize
U1,Male,64,No,16,B,Somewhat confident,4,Somewhat disagree,2,Somewhat agree,4,Apple,1,"Yes, I regularly have a car to drive.",1,15,0,6,0,1,9,No,0,1,1,3.6,No,21,Nobel Prize
U1,Female,61,Yes,15,B,Somewhat confident,4,Somewhat agree,4,Strongly agree,5,Apple,1,"No, I do not regularly have a car to drive.",0.5,30,0,4,0,4,10,No,2,3,1,3.8,No,18,Nobel Prize
U1,Male,72,Yes,13,A,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,2,"No, I do not regularly have a car to drive.",0.5,15,0,3,0,3,5,No,0,0,2,3.5,No,19,Olympic Gold Medal
U1,Female,62.6,No,16,B,Somewhat confident,4,Neither agree nor disagree,3,Neither agree nor disagree,3,Android,0,"Yes, I regularly have a car to drive.",1,70,0,5,0,5,5,No,2,5,2,3.74,No,20,Academy Award
